raw_SMILES,reaxys_id,SMILES,cas_number
CC(C)(C)OC(=O)N1CCC(F)(CC1)C1=NC(Br)=CS1,21760286,CC(C)(C)OC(=O)N1CCC(F)(c2nc(Br)cs2)CC1,1313009-83-4
NC1=C(N=C(Br)C(=C1)C(F)(F)F)C(O)=O,21801988,Nc1cc(C(F)(F)F)c(Br)nc1C(=O)O,1334546-32-5
COC(=O)C1=C(C)SC(Br)=C1,21816227,COC(=O)c1cc(Br)sc1C,1259396-11-6
CC1(C)C2=CC=CC=C2C2=CC=C(C=C12)N1C2=CC=CC=C2C2=CC(Br)=CC=C12,22292364,CC1(C)c2ccccc2-c2ccc(-n3c4ccccc4c4cc(Br)ccc43)cc21,1207672-45-4
BrC1=CC2=C(C=C1)C1=C(N2)C2=C(C=CC=C2)C2=C1C=CC=C2,22816596,Brc1ccc2c(c1)[nH]c1c3ccccc3c3ccccc3c21,1300028-53-8
OC(=O)C1=CNC2=NC=C(Br)N=C12,23383371,O=C(O)c1c[nH]c2ncc(Br)nc12,1422772-78-8
CC(C)(C)OC(=O)N1CCC(CC1)C1=NC(Br)=CN1,23498009,CC(C)(C)OC(=O)N1CCC(c2nc(Br)c[nH]2)CC1,1428252-94-1
COC1=NC=C(Br)C(=C1)C(O)=O,26760537,COc1cc(C(=O)O)c(Br)cn1,886365-22-6
CC(=C)CNC1=CC(Br)=CN=C1I,26790019,C=C(C)CNc1cc(Br)cnc1I,1403901-48-3
CC(C)C1=CC=NC(Br)=C1,26957104,CC(C)c1ccnc(Br)c1,1086381-43-2
CCOC(=O)C1=CN(C)C(Br)=N1,27691158,CCOC(=O)c1cn(C)c(Br)n1,0
CNC1=C(C=C(Br)N(=O)=C1)N(=O)=O,27697349,CNc1c[n+]([O-])c(Br)cc1[N+](=O)[O-],0
CNC1=C(C=C(Br)N=C1)N(=O)=O,27697351,CNc1cnc(Br)cc1[N+](=O)[O-],0
CC(C)(C)OC(=O)N1CCN(CC1)C1=C2C=C(Cl)C(Br)=CC2=NC=N1,28150233,CC(C)(C)OC(=O)N1CCN(c2ncnc3cc(Br)c(Cl)cc23)CC1,0
OC1CC(O)(C1)C1=NC=C(Br)C=N1,28266100,OC1CC(O)(c2ncc(Br)cn2)C1,0
CN1N=NC2=C(C)C(Br)=CC(I)=C12,28440602,Cc1c(Br)cc(I)c2c1nnn2C,0
COC1=C2NC(C)=CC2=C(Br)C=N1,29525304,COc1ncc(Br)c2cc(C)[nH]c12,0
ClC1=CC=CC2=C1OC1=C2C=CC=C1Br,29685908,Clc1cccc2c1oc1c(Br)cccc12,0
COC(CNC1=C(Br)C=NC(Cl)=N1)OC,31016172,COC(CNc1nc(Cl)ncc1Br)OC,0
CC1=CC=C(C=C1)S(=O)(=O)N1C=C(Br)C2=CC=CC(=C12)N(=O)=O,31061332,Cc1ccc(S(=O)(=O)n2cc(Br)c3cccc([N+](=O)[O-])c32)cc1,0
[H][C@@]12C[C@]1(C)C[C@H](N2C(=O)CN1N=C(C(C)=O)C2=C1C=CC(=C2)C1=CN=C(C)N=C1)C(=O)NC1=NC(Br)=CC=C1C,31080268,CC(=O)c1nn(CC(=O)N2[C@H](C(=O)Nc3nc(Br)ccc3C)C[C@@]3(C)C[C@@H]23)c2ccc(-c3cnc(C)nc3)cc12,0
CC1=CC2=C(C=NN2C2CCCCO2)C(Br)=C1C,34762304,Cc1cc2c(cnn2C2CCCCO2)c(Br)c1C,0
CC1=CC2=C(C=NN2C2CCCCO2)C(Br)=C1Cl,34845234,Cc1cc2c(cnn2C2CCCCO2)c(Br)c1Cl,0
CCOC(=O)C1=NNC(C)=C1Br,5823,CCOC(=O)c1n[nH]c(C)c1Br,6076-14-8
CC1=CC=CC(Br)=N1=O,113821,Cc1cccc(Br)[n+]1[O-],91668-84-7
OC1=C2N=CC(Br)=CC2=CC=C1,126005,Oc1cccc2cc(Br)cnc12,139399-62-5
CCC1=C(Br)C=C(S1)C(O)=O,128360,CCc1sc(C(=O)O)cc1Br,40477-61-0
BrC1=CC=NC2=C3N=CC=CC3=CC=C12,154794,Brc1ccnc2c1ccc1cccnc12,7089-67-0
ClC1=NC=C(Br)C(Cl)=C1N(=O)=O,175350,O=[N+]([O-])c1c(Cl)ncc(Br)c1Cl,856850-68-5
CCOC(=O)C1=C(Br)N=CC=C1C,390566,CCOC(=O)c1c(C)ccnc1Br,65996-17-0
BrC1=CN=C(NC2=CC=CC=N2)S1,516939,Brc1cnc(Nc2ccccn2)s1,54670-78-9
ClC(=O)C1=CC(Br)=CS1,1307397,O=C(Cl)c1cc(Br)cs1,58777-65-4
BrC1=C(C=CS1)C1=CC=CC=C1,1364792,Brc1sccc1-c1ccccc1,10341-87-4
BrC1=C(SC2=C1C=CC=C2)C1=CC=CC=C1,1426898,Brc1c(-c2ccccc2)sc2ccccc12,6774-39-6
SC1=NC=CC=C1Br,1524507,Sc1ncccc1Br,65938-86-5
CC1=CC=C(C=C1)S(=O)(=O)N1C=CC2=C1C=C(Br)C=C2,7815591,Cc1ccc(S(=O)(=O)n2ccc3ccc(Br)cc32)cc1,189265-99-4
FC1=CC2=C(NC=C2)C(Br)=C1,9387993,Fc1cc(Br)c2[nH]ccc2c1,408355-23-7
COC(=O)C1=CC2=C(Br)C=CN=C2C=C1,10659826,COC(=O)c1ccc2nccc(Br)c2c1,219763-85-6
FC1=CC=C(C=C1)N1C2=C(C=CC=C2)C2=C1C=CC(Br)=C2,10681465,Fc1ccc(-n2c3ccccc3c3cc(Br)ccc32)cc1,922721-30-0
COC(=O)C1=CC2=C(C=C1)C(Br)=NN2C,13576091,COC(=O)c1ccc2c(Br)nn(C)c2c1,0
CC1=NC2=NC=C(Br)C=C2C1(C)C,13905231,CC1=Nc2ncc(Br)cc2C1(C)C,0
BrC1=CC2=C(C=C1)N=CC=C2N1CCOCC1,14212901,Brc1ccc2nccc(N3CCOCC3)c2c1,474707-20-5
CCOC(=O)C1=CC2=CC=C(Br)C=C2C=N1,14295574,CCOC(=O)c1cc2ccc(Br)cc2cn1,660830-62-6
NC1=C(Br)C(Cl)=NC=C1,14424774,Nc1ccnc(Cl)c1Br,215364-85-5
CC(C)(C)OC(=O)NC1=CC(Br)=CS1,14476757,CC(C)(C)OC(=O)Nc1cc(Br)cs1,868387-45-5
CN1CCC(CC1)N1C=C(Br)C=N1,14511003,CN1CCC(n2cc(Br)cn2)CC1,877399-61-6
CCOC(=O)\C=C\C1=NC=C(Br)C=C1,14517357,CCOC(=O)/C=C/c1ccc(Br)cn1,876160-31-5
FC(F)OC1=CC=C(Br)N=C1,14537703,FC(F)Oc1ccc(Br)nc1,845827-14-7
CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)C1=NC=C(Br)C=C1,14810570,CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1ccc(Br)cn1,209959-28-4
COC(=O)C1=C(F)N=CC(Br)=C1,15467362,COC(=O)c1cc(Br)cnc1F,931105-37-2
CC(=O)C1=CC(Br)=NC=C1F,19013190,CC(=O)c1cc(Br)ncc1F,1114523-56-6
BrCC1=CSC(Br)=N1,19811557,BrCc1csc(Br)n1,180597-85-7
CC(C)(C)OC(=O)NCC1=CC(Br)=CO1,19867538,CC(C)(C)OC(=O)NCc1cc(Br)co1,1204655-02-6
FC(F)OC1=CC(Br)=CC=N1,20247212,FC(F)Oc1cc(Br)ccn1,832735-56-5
CCOC(=O)CNC1=NC=C(Br)N=C1NCCC1CCOCC1,20362067,CCOC(=O)CNc1ncc(Br)nc1NCCC1CCOCC1,1228014-30-9
CN1C=C(Br)C=C1C#N,21354382,Cn1cc(Br)cc1C#N,1289207-30-2
NC1=NC(C2=CC=CC=C2)=C(Br)N=N1,21716624,Nc1nnc(Br)c(-c2ccccc2)n1,1321517-51-4
CC1=C(Br)C=NC=C1F,22238024,Cc1c(F)cncc1Br,1211517-76-8
COC(=O)C1(CCOCC1)C1=CC=C(Br)C=N1,22654939,COC(=O)C1(c2ccc(Br)cn2)CCOCC1,1382486-55-6
CSC1=C(Br)C=NC(NC(C)(C)C)=N1,23075311,CSc1nc(NC(C)(C)C)ncc1Br,1403864-99-2
ClCC(=O)C1=CC=C(Br)C=N1,23476634,O=C(CCl)c1ccc(Br)cn1,1260759-84-9
CC(=O)NC1=CC(Cl)=C(Br)C=N1,23879618,CC(=O)Nc1cc(Cl)c(Br)cn1,1454913-81-5
CC(C)(O)C1=NC=C(Br)C=N1,23984873,CC(C)(O)c1ncc(Br)cn1,0
COC(=O)C1=CN(C)C(Br)=N1,24110696,COC(=O)c1cn(C)c(Br)n1,0
FC1=C(Br)C=C2NN=CC2=C1,27502850,Fc1cc2cn[nH]c2cc1Br,0
BrC1=C(C=O)C(=CN=C1)N1CCN2C3=C(CCCC3)C=C2C1=O,27738006,O=Cc1c(Br)cncc1N1CCn2c(cc3c2CCCC3)C1=O,0
BrC1=CC=C2N(C3=CC=CC=C3C2=C1)C1=CC=CC(=C1)C1=NC(=NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1,28069708,Brc1ccc2c(c1)c1ccccc1n2-c1cccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1,0
CC(C)(C)OC(=O)N1CCC(CC1)N1C=CC(Br)=N1,28227373,CC(C)(C)OC(=O)N1CCC(n2ccc(Br)n2)CC1,0
NC1=NC=C(Br)C(=C1)C(F)F,29758878,Nc1cc(C(F)F)c(Br)cn1,0
FC(F)CN1N=C(NS(=O)(=O)C2CC2)C2=C1C(Br)=CC=C2Cl,34047782,O=S(=O)(Nc1nn(CC(F)F)c2c(Br)ccc(Cl)c12)C1CC1,0
COC1=CC=C(CN(C2=NN(CC(F)F)C3=C2C(Cl)=CC=C3Br)S(=O)(=O)C2CC2)C=C1,34047783,COc1ccc(CN(c2nn(CC(F)F)c3c(Br)ccc(Cl)c23)S(=O)(=O)C2CC2)cc1,0
CC1=C(Br)C2=CC=CC=C2N1,122446,Cc1[nH]c2ccccc2c1Br,1496-78-2
CC1=CC(Br)=CC2=C1N=C(N)S2,143077,Cc1cc(Br)cc2sc(N)nc12,0
NC1=C(Br)C=C(C=N1)S(O)(=O)=O,156055,Nc1ncc(S(=O)(=O)O)cc1Br,247582-62-3
OC1=NC=C(Br)C(O)=C1N(=O)=O,174388,O=[N+]([O-])c1c(O)ncc(Br)c1O,408328-18-7
CC1=NC(Cl)=C(C#N)C(C)=C1Br,474870,Cc1nc(Cl)c(C#N)c(C)c1Br,42951-71-3
CC1=C(Br)C(Cl)=NC=N1,509593,Cc1ncnc(Cl)c1Br,3438-55-9
CC1=NNC(N)=C1Br,606418,Cc1n[nH]c(N)c1Br,1780-72-9
SC1=NC2=CC=C(Br)C=C2S1,638812,Sc1nc2ccc(Br)cc2s1,51618-30-5
BrC1=CN=C(N=C1)N1CCCCC1,911571,Brc1cnc(N2CCCCC2)nc1,57356-64-6
COC1=CC(Br)=C2OC=CC2=C1,1283339,COc1cc(Br)c2occc2c1,90484-47-2
CC1=CSC(Br)=C1,1560759,Cc1csc(Br)c1,53119-60-1
CC1=CC(Cl)=C(Br)N=C1,1635720,Cc1cnc(Br)c(Cl)c1,65550-81-4
CC1=C(C)C(Br)=CN=C1,5921204,Cc1cncc(Br)c1C,27063-98-5
BrC1=CN=C(OC2=CC=CC=C2)N=C1,8404600,Brc1cnc(Oc2ccccc2)nc1,257280-25-4
ClC1=CC=C(Br)C2=C1C=CN2,8680069,Clc1ccc(Br)c2[nH]ccc12,126811-29-8
COC1=NC=NC2=C1N(COCC1=CC=CC=C1)C=C2Br,8917345,COc1ncnc2c(Br)cn(COCc3ccccc3)c12,299916-62-4
BrC1=CN=C2N=C(NC(=O)C3=CC=CC=C3)SC2=C1,9403666,O=C(Nc1nc2ncc(Br)cc2s1)c1ccccc1,588729-97-9
BrC1=CC2=C(C=C1)N=C(C=C2C1=CC=CC=C1)C1=CC=CC=C1,9409492,Brc1ccc2nc(-c3ccccc3)cc(-c3ccccc3)c2c1,73402-93-4
CC(C)(C)NS(=O)(=O)C1=CC=C(Br)S1,9479586,CC(C)(C)NS(=O)(=O)c1ccc(Br)s1,0
COC(=O)[C@H](CC1=CC=C(Br)C=N1)NC(=O)OC(C)(C)C,9635958,COC(=O)[C@H](Cc1ccc(Br)cn1)NC(=O)OC(C)(C)C,656801-27-3
BrC1=CN=C(C=C1)N1CCCC1,9996289,Brc1ccc(N2CCCC2)nc1,210963-93-2
COC(=O)C1=CC2=C(C=CC(Br)=C2)N1C,11020452,COC(=O)c1cc2cc(Br)ccc2n1C,860457-91-6
BrC1=CC=C2NC=C(SC3=CC=CC=C3)C2=C1,11215776,Brc1ccc2[nH]cc(Sc3ccccc3)c2c1,0
FC1=CC(F)=C(C=C1)C1=CC=C(Br)C=N1,11266743,Fc1ccc(-c2ccc(Br)cn2)c(F)c1,0
CC1=C(Br)C=NC=C1N,11425481,Cc1c(N)cncc1Br,0
OC(=O)C1=NSC2=C1C=CC(Br)=C2,11431467,O=C(O)c1nsc2cc(Br)ccc12,677304-75-5
CC(C)(C)NS(=O)(=O)C1=CC(Br)=CN=C1,11440642,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,911111-80-3
OC(=O)C(=O)C1=CNC2=C(Br)N=CC(F)=C12,11888436,O=C(O)C(=O)c1c[nH]c2c(Br)ncc(F)c12,639519-63-4
COC(=O)C1=C(Br)C=CN=C1,13173003,COC(=O)c1cnccc1Br,0
ClC1=NC2=CC(Br)=CC=C2S1,13349698,Clc1nc2cc(Br)ccc2s1,824403-26-1
COC1=NC=C(Br)S1,14253103,COc1ncc(Br)s1,446287-05-4
CCC1=C(Br)C=CC(N)=N1,14374142,CCc1nc(N)ccc1Br,848360-99-6
NC1=C(Br)C=C(C=N1)C#N,14456840,N#Cc1cnc(N)c(Br)c1,477871-32-2
COC(=O)C1=CNC(Br)=C1C,14538466,COC(=O)c1c[nH]c(Br)c1C,881674-29-9
BrC1=NC2=C(C=CN2S(=O)(=O)C2=CC=CC=C2)C=C1,15600498,O=S(=O)(c1ccccc1)n1ccc2ccc(Br)nc21,1001070-23-0
ClC1=NC=C2SC=C(Br)C2=N1,19182008,Clc1ncc2scc(Br)c2n1,1152475-42-7
BrC1=CC=C(S1)C1=CC=C(C2=CC=CS2)C2=NSN=C12,19212539,Brc1ccc(-c2ccc(-c3cccs3)c3nsnc23)s1,1093862-55-5
COC1=NC(CO)=CC=C1Br,19869506,COc1nc(CO)ccc1Br,1206776-83-1
CN1N=CC2=C1C=C(Br)C(OC1=C(F)C=C(C=C1)N(=O)=O)=C2,19870521,Cn1ncc2cc(Oc3ccc([N+](=O)[O-])cc3F)c(Br)cc21,1206800-24-9
OC(=O)C1=C(F)C=CC(Br)=N1,20071115,O=C(O)c1nc(Br)ccc1F,1052714-48-3
CC(=O)NC1=NC2=C(O1)C=C(Br)C=C2,20453684,CC(=O)Nc1nc2ccc(Br)cc2o1,1313488-95-7
ClC1=NC=CC2=C1C(Br)=NN2,20744650,Clc1nccc2[nH]nc(Br)c12,1246349-99-4
ClC1=NC=C(Br)N=C1C#N,20905630,N#Cc1nc(Br)cnc1Cl,1257072-34-6
COC1=C(CO)N=CC(Br)=C1,20920848,COc1cc(Br)cnc1CO,1087659-32-2
OCN1C=C(CO)C2=NC(Br)=CN=C12,21801412,OCc1cn(CO)c2ncc(Br)nc12,1334674-87-1
NC1=NC(Cl)=C(Br)C=N1,22326663,Nc1ncc(Br)c(Cl)n1,1044767-99-8
COC1=NC=CC(C)=C1Br,23379253,COc1nccc(C)c1Br,717843-51-1
BrC1=CC2=C(C=NN2)C=C1N(=O)=O,23697355,O=[N+]([O-])c1cc2cn[nH]c2cc1Br,1351813-02-9
ClC1=CC2=C(NN=C2)C=C1Br,23961357,Clc1cc2cn[nH]c2cc1Br,1305208-02-9
OC1(COC1)C1=NC=C(Br)C=N1,23984926,OC1(c2ncc(Br)cn2)COC1,1459772-47-4
CCOC(=O)C1=C(Br)C(CBr)=NN1C,24046462,CCOC(=O)c1c(Br)c(CBr)nn1C,0
CN(CC1=NN(C)C(C#N)=C1Br)C(=O)OC(C)(C)C,24046518,CN(Cc1nn(C)c(C#N)c1Br)C(=O)OC(C)(C)C,0
COC(=O)CC1=CSC(Br)=N1,26815676,COC(=O)Cc1csc(Br)n1,1261589-82-5
FC(F)(F)C(F)(F)COC1=CN=C(Br)C=C1,26935715,FC(F)(F)C(F)(F)COc1ccc(Br)nc1,1609098-06-7
COC(=O)N[C@@H](C1CCOCC1)C(=O)N1CCC[C@H]1C1=NC=C(Br)N1,27074802,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(Br)[nH]1)C1CCOCC1,1369594-24-0
FC1=CN(=O)=C(Br)C=C1,27697346,[O-][n+]1cc(F)ccc1Br,0
BrC1=C2C=NNC2=NC=C1,27806847,Brc1ccnc2[nH]ncc12,0
CCC1=CC(N)=NC=C1Br,28152261,CCc1cc(N)ncc1Br,0
CN1N=CC=C1NC1=NC=CC(Br)=C1,28254360,Cn1nccc1Nc1cc(Br)ccn1,0
C[Si](C)(C)CCOCN1C=NC=C1Br,28345652,C[Si](C)(C)CCOCn1cncc1Br,0
ClC(=O)C1=NC=C(Br)C=C1Cl,28825665,O=C(Cl)c1ncc(Br)cc1Cl,0
COC(=O)C1=CSC(Br)=C1C,29485614,COC(=O)c1csc(Br)c1C,0
COC(=O)C1=CN=C(Br)N1CC(C)=O,30366287,COC(=O)c1cnc(Br)n1CC(C)=O,0
CC1=CN=C(N)C=C1Br,31159869,Cc1cnc(N)cc1Br,0
CN1N=C2C=CC(Br)=CC2=C1C(C)=C,32236080,C=C(C)c1c2cc(Br)ccc2nn1C,0
CCC1=C(Br)C=C2OC=CC2=C1C(=O)OC,32322669,CCc1c(Br)cc2occc2c1C(=O)OC,0
ClC1=CC2=C(OC3=C2C=CC=C3Br)C=C1,34777580,Clc1ccc2oc3c(Br)cccc3c2c1,0
COC1=C(I)N=CC(Br)=C1,35057421,COc1cc(Br)cnc1I,0
CCC1=NC=CC(Br)=C1,110804,CCc1cc(Br)ccn1,156761-88-5
CC1=NC=C(Br)C(Cl)=N1,118602,Cc1ncc(Br)c(Cl)n1,0
CCOC(=O)C1=CC(Br)=CS1,122392,CCOC(=O)c1cc(Br)cs1,62224-17-3
COC1=CC(Br)=CN=C1N(=O)=O,152289,COc1cc(Br)cnc1[N+](=O)[O-],152684-26-9
BrC1=CC2=C(C=C1)C1=CC=CC=C1S2(=O)=O,177958,O=S1(=O)c2ccccc2-c2ccc(Br)cc21,116668-69-0
NC1=NC2=CC=CC=C2C(Br)=C1,387764,Nc1cc(Br)c2ccccc2n1,36825-32-8
CC1=C(Br)N2C=CC=CC2=N1,607888,Cc1nc2ccccn2c1Br,4805-70-3
BrC1=C2N=CSC2=CC=C1,1100923,Brc1cccc2scnc12,767-68-0
CC1=CN=C(F)C(Br)=C1,1364288,Cc1cnc(F)c(Br)c1,17282-01-8
NC(=O)C1=CC2=C(O1)C=CC(Br)=C2,1426515,NC(=O)c1cc2cc(Br)ccc2o1,35351-21-4
CN1C=CC=C1Br,1561295,Cn1cccc1Br,56454-27-4
CC1=C(C=NC=C1Br)N(=O)=O,1638550,Cc1c(Br)cncc1[N+](=O)[O-],69872-15-7
CCOC(=O)C1=C(Br)C=NC=C1,4308123,CCOC(=O)c1ccncc1Br,13959-01-8
CC1=CC2=CC(Br)=CC=C2S1,5329467,Cc1cc2cc(Br)ccc2s1,7312-07-4
ClC1=CN=C(Cl)C(Br)=C1,5329825,Clc1cnc(Cl)c(Br)c1,138006-41-4
CNC1=C(N)N=CC(Br)=C1,7200071,CNc1cc(Br)cnc1N,0
FC(F)(F)S(=O)(=O)OC1=C(Br)N=CC=C1,7299260,O=S(=O)(Oc1cccnc1Br)C(F)(F)F,157373-97-2
COC1=NC(Br)=C(N)C=C1,7422455,COc1ccc(N)c(Br)n1,135795-46-9
CCN1C=CC2=C1C=CC(Br)=C2,7701430,CCn1ccc2cc(Br)ccc21,195253-49-7
BrC1=CC=CC(I)=N1,8308472,Brc1cccc(I)n1,234111-08-1
NC1=C2C=C(Br)C=CC2=CC=N1,8405228,Nc1nccc2ccc(Br)cc12,215453-53-5
CN1C=C(Br)C2=C1N=CC=C2,8542117,Cn1cc(Br)c2cccnc21,281192-91-4
CCSC1=CC=C(Br)C=N1,8760573,CCSc1ccc(Br)cn1,127800-66-2
BrC1=CC=C(S1)C1=CC=C(S1)C1=CC=CC=C1,8836443,Brc1ccc(-c2ccc(-c3ccccc3)s2)s1,106925-97-7
CCOP(=O)(CC1=CC=CC(Br)=N1)OCC,9261955,CCOP(=O)(Cc1cccc(Br)n1)OCC,496840-12-1
CC1=CN=C(Br)C=C1N,9321524,Cc1cnc(Br)cc1N,0
CCC(CC)N1C(O)=NC2=NC=C(Br)N=C12,13088861,CCC(CC)n1c(O)nc2ncc(Br)nc21,1005490-98-1
CC1=CN=CC(C)=C1Br,13428523,Cc1cncc(C)c1Br,201286-65-9
ClC1=C2SC(Br)=CC2=NC=C1,14005650,Clc1ccnc2cc(Br)sc12,225385-05-7
COC1=NC=C(Br)C=C1CO,14158465,COc1ncc(Br)cc1CO,351410-47-4
CCCOC1=NC=C(Br)C=C1,14382366,CCCOc1ccc(Br)cn1,850142-79-9
FC1=CC=C(Br)C2=NC=CC=C12,15415924,Fc1ccc(Br)c2ncccc12,917251-99-1
CSC1=NC=C(Br)C(CO)=N1,15520555,CSc1ncc(Br)c(CO)n1,944317-70-8
CCOC(=O)C(C)(C)C1=CC=CC(Br)=N1,15577797,CCOC(=O)C(C)(C)c1cccc(Br)n1,955369-66-1
COC(=O)C1=C(CBr)C=C(Br)S1,15591359,COC(=O)c1sc(Br)cc1CBr,956118-39-1
COC(=O)C1=CC2=C(Br)C=C(F)C=C2N1,18329480,COC(=O)c1cc2c(Br)cc(F)cc2[nH]1,476618-03-8
BrC1=CN=C(C=C1)N1CCOC1=O,18482333,O=C1OCCN1c1ccc(Br)cn1,380380-67-6
CCC1=C(Br)C=C(S1)C(=O)OC,18508400,CCc1sc(C(=O)OC)cc1Br,1047645-89-5
COC1=C(NS(=O)(=O)C2CC2)C=C(Br)C=N1,18665556,COc1ncc(Br)cc1NS(=O)(=O)C1CC1,1083326-05-9
COCOCC1=C(Br)C=CC(OC)=N1,18941169,COCOCc1nc(OC)ccc1Br,1006599-55-8
BrC1=CC2=C(NC=C2C(=O)CC#N)C=C1,19795948,N#CCC(=O)c1c[nH]c2ccc(Br)cc12,1020722-10-4
CC1=NC=C2C=CC(Br)=CC2=C1,20407864,Cc1cc2cc(Br)ccc2cn1,1222368-50-4
NC1=N[C@@](CF)(COC1)C1=CC=CC(NC(=O)C2=CC=C(Br)C=N2)=C1,21012128,NC1=N[C@](CF)(c2cccc(NC(=O)c3ccc(Br)cn3)c2)COC1,1262855-57-1
COC1=NC(Cl)=C(Br)C=C1,21996617,COc1ccc(Br)c(Cl)n1,777931-67-6
BrC1=CN=C(C=C1)C1(CCC1)C#N,22119542,N#CC1(c2ccc(Br)cn2)CCC1,485828-81-7
FC1=CN=C2N(N=C(Br)C2=C1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,22658801,Fc1cnc2c(c1)c(Br)nn2C(c1ccccc1)(c1ccccc1)c1ccccc1,1383446-10-3
CCOC(=O)C1=CN=CC(Br)=C1C,23409451,CCOC(=O)c1cncc(Br)c1C,1428651-84-6
CC(C)(C)OC(=O)N1C=CC2=CC(Br)=NC=C12,23747312,CC(C)(C)OC(=O)n1ccc2cc(Br)ncc21,1445856-13-2
NC1=CC=C(C=C1)C1=C(N)N=CC(Br)=C1,24004686,Nc1ccc(-c2cc(Br)cnc2N)cc1,1398636-08-2
ClC1=C(C2=CC=CC=C2)C(Cl)=C2C=C(Br)C=CC2=N1,26726957,Clc1nc2ccc(Br)cc2c(Cl)c1-c1ccccc1,1600562-81-9
CC1=NC(Br)=C(C)C(C)=C1O,26776500,Cc1nc(Br)c(C)c(C)c1O,1444336-68-8
CC1=C(C=NC(Br)=C1)C#N,27588956,Cc1cc(Br)ncc1C#N,0
CC(C)(O)C1=CC2=C(C=C1)C1=C(N2)C(=CC(F)=C1Br)C(N)=O,27602420,CC(C)(O)c1ccc2c(c1)[nH]c1c(C(N)=O)cc(F)c(Br)c12,0
COC1=C2C(NC=C2C(=O)C(=O)N2CCN(CC2)C(=O)C2=CC=CC=C2)=C(Br)N=C1,27974385,COc1cnc(Br)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,0
NC1=C(Br)N=C(F)C=C1,28230592,Nc1ccc(F)nc1Br,0
CC1=C(Br)C=NC(=N1)C(O)=O,28312365,Cc1nc(C(=O)O)ncc1Br,0
OC1=NC(F)=C(Br)C=C1,28927552,Oc1ccc(Br)c(F)n1,0
ClC1=NC=C(Br)C(=C1)C1OCCO1,29205418,Clc1cc(C2OCCO2)c(Br)cn1,0
CC1=C(C)C2=C(N1)C(=CC(F)=C2Br)C(N)=O,29395171,Cc1[nH]c2c(C(N)=O)cc(F)c(Br)c2c1C,0
NC1=C(N=C(Cl)C=C1Br)C#N,30160722,N#Cc1nc(Cl)cc(Br)c1N,0
FC(F)C1=CC=C(Br)C(Cl)=N1,30502346,FC(F)c1ccc(Br)c(Cl)n1,0
COC1=CC=C(COCC2=NN(C)C(C)=C2Br)C=C1,31971116,COc1ccc(COCc2nn(C)c(C)c2Br)cc1,0
CC(C)(C)OC(=O)N1CCC(O)(CC1)C1=NC=C(Br)C=C1,32934626,CC(C)(C)OC(=O)N1CCC(O)(c2ccc(Br)cn2)CC1,0
BrCC1=CC=C(Br)S1,111453,BrCc1ccc(Br)s1,59311-27-2
CCOC1=NC(Br)=CC=C1,116025,CCOc1cccc(Br)n1,4645-11-8
CCOC1=CC(Br)=CN=C1N,137289,CCOc1cc(Br)cnc1N,0
BrC1=CC=C(S1)C(=O)C1=CC=CC=C1,141398,O=C(c1ccccc1)c1ccc(Br)s1,31161-46-3
COC1=C(OC)C=C2C(Br)=CC=NC2=C1,160925,COc1cc2nccc(Br)c2cc1OC,666734-51-6
OC(=O)C1=CC(Br)=CN=C1C(O)=O,164614,O=C(O)c1cc(Br)cnc1C(=O)O,98555-51-2
OC(=O)CCC1=CNC2=C1C=C(Br)C=C2,399408,O=C(O)CCc1c[nH]c2ccc(Br)cc12,54904-23-3
BrC1=CC2=C(C=C1)N=C(C=C2)C#N,473256,N#Cc1ccc2cc(Br)ccc2n1,65185-41-3
CC1=C(Br)C(=NN1)C1=CC=CC=C1,609087,Cc1[nH]nc(-c2ccccc2)c1Br,13808-66-7
CC1=CC(Br)=CO1,1305347,Cc1cc(Br)co1,24666-43-1
FC(F)(F)C(=O)C1=CNC2=C1C=C(Br)C=C2,1469367,O=C(c1c[nH]c2ccc(Br)cc12)C(F)(F)F,32387-18-1
BrC1=CC=C(N=C1)C1=CC=NC=C1,5505445,Brc1ccc(-c2ccncc2)nc1,106047-33-0
CCOC(=O)C1=C(C)N=C(Br)N1C,5937077,CCOC(=O)c1c(C)nc(Br)n1C,113444-43-2
FC1=CC=C(Br)C(F)=N1,6191265,Fc1ccc(Br)c(F)n1,80392-79-6
ClC1=NC2=C(C=C1)C(Br)=CC=C2,6500927,Clc1ccc2c(Br)cccc2n1,99455-13-7
ClC(=O)C1=C(Br)SC=C1,7915450,O=C(Cl)c1ccsc1Br,197370-13-1
CC1(C)OC(=O)C(OC2=NC=C(Br)C=C2)=C1C1=CC=C(C=C1)S(C)(=O)=O,8504389,CC1(C)OC(=O)C(Oc2ccc(Br)cn2)=C1c1ccc(S(C)(=O)=O)cc1,189954-65-2
